연변,시군구,중개업소명,위도,경도
1233,강서구,중앙공인중개사사무소,35.09587706,128.915734
1234,강서구,청담공인중개사사무소,35.09284604,128.9088564
1235,강서구,명지대방부동산공인중개사사무소,35.09358046,128.9058815
1236,강서구,원부동산공인중개사사무소,35.09754964,128.9054867
1237,강서구,천하공인중개사사무소,35.10451862,128.9244303
1238,강서구,대경공인중개사사무소,35.09027186,128.8551226
1239,강서구,태성공인중개사사무소,35.09754964,128.9054867
1240,강서구,명지포스코더샵물레방아공인중개사사무소,35.09754964,128.9054867
1241,강서구,명지글로벌시티부동산공인중개사사무소,35.11260148,128.920068
1242,강서구,신철수공인중개사사무소,35.21718875,128.9778268
1243,강서구,스마일컨설팅공인중개사사무소,35.09754964,128.9054867
1244,강서구,명지포스코열매공인중개사사무소,35.14215969,128.9468151
1245,강서구,영재공인중개사사무소,35.12355662,128.8956373
1246,강서구,행복부동산공인중개사사무소,35.08638956,128.8811273
1247,강서구,지건공인중개사사무소,35.09284604,128.9088564
1248,강서구,부일공인중개사사무소,35.0840701,128.9083422
1249,강서구,블루오션공인중개사사무소,35.1507984,128.9463995
1250,강서구,삼정공인중개사사무소,35.09869961,128.908406
1251,강서구,도담1공인중개사사무소,35.08640978,128.8967876
1252,강서구,명지33공인중개사사무소,35.19800237,128.9257535
1253,강서구,덕분공인중개사사무소,35.13063614,128.9426547
1254,강서구,땅돌이공인중개사사무소,35.09869961,128.908406
1255,강서구,신부토공인중개사사무소,35.16309297,128.9579249
1256,강서구,신화부동산공인중개사사무소,35.08150177,128.8801755
1257,강서구,삼성공인중개사사무소,35.19431298,128.9618935
1258,강서구,삼성공인중개사사무소,35.0817247,128.9049606
1259,강서구,명지엘크루공인중개사사무소,35.15157115,128.9524557
1260,강서구,뉴해동공인중개사사무소,35.09876263,128.9084177
1261,강서구,플러스공인중개사사무소,35.18122667,128.9187449
1262,강서구,예스공인중개사사무소,35.09578955,128.9165775
1263,강서구,전망좋은공인중개사사무소,35.09666465,128.9129021
1264,강서구,우리집1공인중개사사무소,35.10693889,128.9262018
1265,강서구,천지공인중개사사무소,35.08634202,128.8998465
1266,강서구,퀸덤명가공인중개사사무소,35.1007135,128.9186618
1267,강서구,땡큐공인중개사사무소,35.08398608,128.9051172
1268,강서구,명지까치공인중개사사무소,35.09754964,128.9054867
1269,강서구,글로벌시티부동산공인중개사사무소,35.10424416,128.9190415
1270,강서구,명지정애공인중개사사무소,35.09869961,128.908406
1271,강서구,한아름공인중개사사무소,35.21420441,128.9878958
1272,강서구,금호공인중개사사무소,35.21562303,128.9696581
1273,강서구,신부경공인중개사사무소,35.10495725,128.9271885
1274,강서구,신세계공인중개사사무소,35.12468533,128.9393713
1275,강서구,강서합동공인중개사사무소,35.19861089,128.9263314
1276,강서구,뉴금동공인중개사사무소,35.09587706,128.915734
1277,강서구,선물공인중개사사무소,35.19359471,128.9030829
1278,강서구,가야부동산중개사무소,35.09466534,128.9066612
1279,강서구,부자공인중개사사무소,35.0840701,128.9083422
1280,강서구,가온공인중개사사무소,35.0799016,128.9040523
1281,강서구,명은공인중개사사무소,35.08394289,128.9000285
1282,강서구,예스공인중개사사무소,35.08634165,128.9083455
1283,강서구,선우부동산중개사무소,35.08404893,128.9039446
1284,강서구,정인공인중개사사무소,35.09368338,128.9053781
1285,강서구,포인트공인중개사사무소,35.08640978,128.8967876
1286,강서구,명지다드림공인중개사사무소,35.13585818,128.8935666
1287,강서구,진공인중개사사무소,35.09547608,128.9198752
1288,강서구,김앤정공인중개사사무소,35.09528253,128.9192479
1289,강서구,명문공인중개사사무소,35.16529895,128.9127805
1290,강서구,옥성미공인중개사사무소,35.08244227,128.8785188
1291,강서구,PNP박광원공인중개사사무소,35.14855254,128.8821711
1292,강서구,오케이공인중개사사무소,35.21495398,128.9732747
1293,강서구,동강공인중개사사무소,35.21371109,128.9470423
1294,강서구,평강공인중개사사무소,35.10039013,128.9208848
1295,강서구,명지이화공인중개사사무소,35.09407199,128.9076527
1296,강서구,국제골드공인중개사사무소,35.09293896,128.9108864
1297,강서구,더시티공인중개사사무소,35.09754964,128.9054867
1298,강서구,민주공인중개사사무소,35.0986001,128.9180129
1299,강서구,대원공인중개사사무소,35.08398608,128.9051172
1300,강서구,롯데캐슬공인중개사사무소,35.14907742,128.8806513
1301,강서구,청녹부동산중개사무소,35.0959644,128.9149124
1302,강서구,국제나경공인중개사사무소,35.09331194,128.9092345
1303,강서구,나경공인중개사사무소,35.21993161,128.9907883
1304,강서구,LBA금강공인중개사사무소,35.21287183,128.9471644
1305,강서구,부토공인중개사사무소,35.13677604,128.8589343
1306,강서구,다온공인중개사사무소,35.09640154,128.916705
1307,강서구,한솔공인중개사사무소,35.10039013,128.9208848
1308,강서구,OK오케이합동공인중개사사무소,35.10039013,128.9208848
1309,강서구,명가공인중개사사무소,35.1046354,128.9233019
1310,강서구,매트로공인중개사사무소,35.09614127,128.917744
1311,강서구,88공인중개사사무소,35.08392102,128.8969029
1312,강서구,토마토공인중개사사무소,35.21252633,128.9825486
1313,강서구,도원공인중개사사무소,35.08394289,128.9000285
1314,강서구,감동공인중개사사무소,35.08392102,128.8969029
1315,강서구,114공인중개사사무소,35.08377663,128.9029875
1316,강서구,강남공인중개사사무소,35.16713437,128.95525
1317,강서구,서부산공인중개사사무소,35.16729305,128.955702
1318,강서구,우성부동산중개,35.08392102,128.8969029
1319,강서구,사랑공인중개사합동사무소,35.0966824,128.9153262
1320,연제구,금성부동산중개사무소,35.18129631,129.0794462
1321,연제구,대호부동산중개사무소,35.18788146,129.1008892
1322,연제구,경주부동산중개사무소,35.17356172,129.0935712
1323,연제구,하나부동산중개인사무소,35.18718311,129.0692142
1324,연제구,현대부동산중개사무소,35.18564556,129.0809531
1325,연제구,대지부동산중개사무소,35.18560199,129.0838072
1326,연제구,경남부동산중개사무소,35.18887758,129.1043394
1327,연제구,한일부동산중개인 사무소,35.1733009,129.0954998
1328,연제구,우리부동산중개인사무소,35.18439115,129.0750515
1329,연제구,우리동네부동산중개사무소,35.18643579,129.0752212
1330,연제구,대성부동산중개인 사무소,35.1905589,129.0737823
1331,연제구,법과부동산중개사무소,35.19057262,129.0843674
1332,연제구,한성공인중개사사무소,35.19026062,129.0899961
1333,연제구,골든벨공인중개사사무소,35.18788826,129.0679607
1334,연제구,금강공인중개사사무소,35.19501515,129.0804844
1335,연제구,자연공인중개사사무소,35.18408872,129.1046149
1336,연제구,신용공인중개사사무소,35.18876002,129.1043817
1337,연제구,한솔공인중개사사무소,35.19156838,129.0748058
1338,연제구,조은인연부동산중개사무소,35.18297119,129.0766028
1339,연제구,거제현대공인중개사사무소,35.17162528,129.0924036
1340,연제구,동덕현대공인중개사사무소,35.18408872,129.1046149
1341,연제구,킹부동산공인중개사사무소,35.19182191,129.0746774
1342,연제구,조은부동산중개사무소,35.17204042,129.0883474
1343,연제구,행운공인중개사사무소,35.17239213,129.094324
1344,연제구,정공인중개사사무소,35.18135211,129.0762191
1345,연제구,지에스공인중개사사무소,35.17611147,129.0907071
1346,연제구,대현부동산중개사무소,35.18350905,129.0789595
1347,연제구,박성진공인중개사사무소,35.18397262,129.0805466
1348,연제구,대명합동공인중개사사무소,35.19237004,129.0829529
1349,연제구,뉴비전공인중개사사무소,35.18169026,129.1076565
1350,연제구,새봄공인중개사사무소,35.17851321,129.1110606
1351,연제구,복공인중개사사무소,35.17669198,129.0670566
1352,연제구,새천년공인중개사사무소,35.18326489,129.0719515
1353,연제구,예일공인중개사사무소,35.17799277,129.0829705
1354,연제구,연산롯데캐슬공인중개사사무소,35.17669431,129.0860382
1355,연제구,물만골부동산중개,35.17683778,129.0770488
1356,연제구,힐스테이트 공인중개사사무소,35.17528515,129.0843617
1357,연제구,행복한 공인중개사사무소,35.18839675,129.0685603
1358,연제구,금송공인중개사사무소,35.1906084,129.074299
1359,연제구,거벌공인중개사사무소,35.18419115,129.0823172
1360,연제구,동방공인중개사사무소,35.18790086,129.0897889
1361,연제구,내사랑자이공인중개사사무소,35.18261413,129.0802542
1362,연제구,금탑공인중개사사무소,35.18397262,129.0805466
1363,연제구,알파공인중개사사무소,35.19202239,129.0955318
1364,연제구,더샵보석공인중개사사무소,35.19237004,129.0829529
1365,연제구,월드메르디앙공인중개사사무소,35.17669198,129.0670566
1366,연제구,세종공인중개사사무소,35.18955066,129.0877576
1367,연제구,우정부동산공인중개사사무소,35.18955066,129.0877576
1368,연제구,The우정공인중개사사무소,35.17412796,129.0917565
1369,연제구,영진부동산공인중개사사무소,35.18833962,129.0840961
1370,연제구,뉴리더부동산중개사무소,35.17425369,129.0878061
1371,연제구,연산힐스테이트부동산공인중개사사무소,35.18408872,129.1046149
1372,연제구,우리집공인중개사사무소,35.18251338,129.0733469
1373,연제구,대박부동산공인중개사사무소,35.19061288,129.0879146
1374,연제구,연산미라주공인중개사사무소,35.19061288,129.0879146
1375,연제구,라인공인중개사사무소,35.19061288,129.0879146
1376,연제구,행운드림공인중개사사무소,35.18868341,129.0728353
1377,연제구,물만골공인중개사사무소,35.18978076,129.0680075
1378,연제구,시청SK뷰공인중개사사무소,35.19182191,129.0746774
1379,연제구,이상재공인중개사사무소,35.19124509,129.0695859
1380,연제구,롯데공인중개사사무소,35.18812021,129.1043621
1381,연제구,서울공인중개사사무소,35.1899641,129.0918917
1382,연제구,스마일공인중개사사무소,35.19336479,129.0755213
1383,연제구,자이탑부동산중개사무소,35.18580257,129.1074379
1384,연제구,리치공인중개사사무소,35.1858607,129.0800776
1385,연제구,착한부동산공인중개사사무소,35.17433832,129.084404
1386,연제구,금손공인중개사사무소,35.17227907,129.0958593
1387,연제구,부자공인중개사사무소,35.17417059,129.0809876
1388,연제구,롯데큰길공인중개사사무소,35.18788826,129.0679607
1389,연제구,레이카운티 강남공인중개사사무소,35.17970827,129.0776027
1390,연제구,동방공인중개사사무소,35.17433737,129.0875217
1391,연제구,힐스연산탑부동산공인중개사사무소,35.17433737,129.0875217
1392,연제구,힐스탑부동산공인중개사사무소,35.1851626,129.0805295
1393,연제구,TOP시너지부동산중개,35.17589684,129.0804726
1394,연제구,골드부동산공인중개사사무소,35.17433737,129.0875217
1395,연제구,힐스탑공인중개사사무소,35.18723442,129.082698
1396,연제구,C&Y부동산중개사무소,35.18043127,129.0784027
1397,연제구,골드사랑공인중개사사무소,35.18266576,129.0805293
1398,연제구,신사공인중개사사무소,35.1792633,129.0769601
1399,연제구,비스타미래공인중개사사무소,35.18398277,129.0824352
1400,연제구,미래공인중개사사무소,35.17821035,129.0828307
1401,연제구,비젼부동산공인중개사사무소,35.18313884,129.0790314
1402,연제구,온부동산중개,35.1839425,129.0758361
1403,연제구,행복드림공인중개사사무소,35.1826349,129.0779269
1404,연제구,참조은공인중개사사무소,35.17475413,129.0872858
1405,연제구,만수공인중개사사무소,35.17433832,129.084404
1406,연제구,연산더샵부동산중개사무소,35.18231482,129.0764185
1407,연제구,데이원공인중개사사무소,35.18290455,129.0870761
1408,연제구,연산서희부동산공인중개사사무소,35.18504906,129.0801217
1409,연제구,명인공인중개사사무소,35.18675029,129.0763453
1410,연제구,금강부동산공인중개사사무소,35.17960825,129.0695759
1411,연제구,장원부동산중개사무소,35.18477393,129.0826653
1412,연제구,태평양1부동산중개사무소,35.18125241,129.0863624
1413,연제구,나무부동산중개사무소,35.18119268,129.1068702
1414,연제구,명가부동산공인중개사사무소,35.1727327,129.0875443
1415,연제구,새로나부동산중개사무소,35.18906014,129.0720277
1416,연제구,신태양합동공인중개사사무소,35.1792633,129.0769601
1417,연제구,시청역동원부동산공인중개사사무소,35.17199907,129.0869307
1418,연제구,힐탑힐스테이트공인중개사사무소,35.18431236,129.0798485
1419,연제구,상가부동산중개사무소,35.19075922,129.1006316
1420,연제구,동국공인중개사사무소,35.18790086,129.0897889
1421,연제구,보배자이공인중개사사무소,35.17433832,129.084404
1422,연제구,금손부동산공인중개사사무소,35.19132698,129.074583
1423,연제구,김홍웅공인중개사사무소,35.18974518,129.0881775
1424,연제구,알파공인중개사사무소,35.18022133,129.0786964
1425,연제구,연제SK뷰공인중개사사무소,35.18658872,129.1062408
1426,연제구,쌍용더플레티넘공인중개사사무소,35.17810151,129.0829061
1427,연제구,봄봄부동산공인중개사사무소,35.18465702,129.1104746
1428,연제구,더센텀푸르지오공인중개사사무소,35.18397262,129.0805466
1429,연제구,인버스공인중개사사무소,35.18431236,129.0798485
1430,연제구,lee좋은부동산공인중개사사무소,35.18431236,129.0798485
1431,연제구,2000부동산중개,35.17204042,129.0883474
1432,연제구,힐스테이트연산공인중개사사무소,35.17480774,129.0883404
1433,연제구,강프로부동산중개,35.17196315,129.0879182
1434,연제구,힐공인중개사사무소,35.18431236,129.0798485
1435,수영구,더신세계공인중개사사무소,35.15809572,129.1190034
1436,수영구,다온부동산공인중개사사무소,35.16684889,129.1130642
1437,수영구,시각부동산공인중개사사무소,35.17426273,129.1184458
1438,수영구,다올부동산중개사무소,35.14375211,129.115372
1439,수영구,명품부동산공인중개사사무소,35.16138932,129.1186205
1440,수영구,마을부동산중개,35.16840956,129.1207366
1441,수영구,수영현대토마토부동산중개사무소,35.14324985,129.1101965
1442,수영구,리온부동산공인중개사사무소,35.16907284,129.1211409
1443,수영구,굿모닝공인중개사사무소,35.17002398,129.1098801
1444,수영구,나라부동산공인중개사사무소,35.14091434,129.1073445
1445,수영구,윈부동산중개,35.15517632,129.1179098
1446,수영구,센텀부동산중개,35.13843181,129.1077498
1447,수영구,송이부동산공인중개사사무소,35.15717538,129.1200774
1448,수영구,이음공인중개사사무소,35.1565971,129.1114317
1449,수영구,SK금나라공인중개사사무소,35.15505717,129.1122558
1450,수영구,다인공인중개사사무소,35.13810802,129.1086562
1451,수영구,해비치부동산공인중개사사무소,35.14641736,129.1098006
1452,수영구,이븐부동산공인중개사사무소,35.14020092,129.1074885
1453,수영구,명인공인중개사사무소,35.13993066,129.1064862
1454,수영구,엑슬루타워공인중개사사무소,35.15969355,129.1294196
1455,수영구,센텀열린공인중개사사무소,35.17096076,129.1030539
1456,수영구,그랜드부동산중개,35.16002767,129.1196556
1457,수영구,가나부동산중개사무소,35.1750914,129.1047784
1458,수영구,SK다원공인중개사사무소,35.16249456,129.1111717
1459,수영구,개미부동산중개,35.15771444,129.1280312
1460,수영구,더조은부동산중개사무소,35.15600843,129.1146724
1461,수영구,제일공인중개사사무소,35.163233,129.1092828
1462,수영구,짱공인중개사사무소,35.17079632,129.1023052
1463,수영구,새희망부동산공인중개사사무소,35.18089671,129.1165166
1464,수영구,뉴타운공인중개사사무소,35.14117228,129.110673
1465,수영구,삼호공인중개사사무소,35.17675324,129.1014525
1466,수영구,거림공인중개사사무소,35.16083681,129.1140249
1467,수영구,88공인중개사사무소,35.16982343,129.1111069
1468,수영구,대교부동산공인중개사사무소,35.16442352,129.112153
1469,수영구,수영스타부동산공인중개사사무소,35.17026115,129.1016832
1470,수영구,행복공인중개사사무소,35.15478539,129.1104412
1471,수영구,진광공인중개사사무소,35.15733241,129.1274333
1472,수영구,센텀프리모 부동산공인중개사사무소,35.14904108,129.1097265
1473,수영구,황실부동산공인중개사사무소,35.17529877,129.1008181
1474,수영구,수영SK공인중개사사무소,35.17176248,129.1090256
1475,수영구,금설공인중개사사무소,35.15716605,129.1122955
1476,수영구,카카오부동산중개사무소,35.15600843,129.1146724
1477,수영구,광안쌍용부동산중개,35.16728778,129.1221482
1478,수영구,비스타공인중개사사무소,35.17930832,129.1069215
1479,수영구,채움공인중개사사무소,35.17142448,129.106562
1480,수영구,뉴대림공인중개사사무소,35.15970894,129.1209793
1481,수영구,선경부동산공인중개사사무소,35.15687177,129.1099866
1482,수영구,우리강산부동산공인중개사사무소,35.15790959,129.1137764
1483,수영구,광안세종부동산공인중개사사무소,35.16878857,129.1138591
1484,수영구,KB부동산중개사무소,35.18089671,129.1165166
1485,수영구,대림공인중개사사무소,35.1628764,129.1196178
1486,수영구,광안리공인중개사사무소,35.14192583,129.1110673
1487,수영구,그랑자이부동산공인중개사사무소,35.16398478,129.1137935
1488,수영구,오복공인중개사사무소,35.17204648,129.1055715
1489,수영구,한마음공인중개사사무소,35.16513356,129.114336
1490,수영구,대박공인중개사사무소,35.16968632,129.1210834
1491,수영구,보성공인중개사사무소,35.15956843,129.1088379
1492,수영구,미소공인중개사사무소,35.1710231,129.1070835
1493,수영구,법무공인중개사사무소,35.15252726,129.1138895
1494,수영구,도쿄부동산중개사무소,35.14725303,129.1120507
1495,수영구,광남부동산중개사무소,35.15529259,129.129655
1496,수영구,e대박공인중개사사무소,35.17357583,129.1009595
1497,수영구,양지부동산중개사무소,35.14186596,129.1107153
1498,수영구,드림공인중개사사무소,35.17429444,129.1169642
1499,수영구,해뜨는공인중개사사무소,35.14050542,129.1086887
1500,수영구,남천공인중개사사무소,35.1630038,129.1087199
1501,수영구,비치그린부동산중개사무소,35.16181466,129.1155091
1502,수영구,LG공인중개사사무소,35.15828032,129.1136498
1503,수영구,협성Ⅱ공인중개사사무소,35.15654487,129.1210017
1504,수영구,예인공인중개사사무소,35.14879961,129.1105024
1505,수영구,화목공인중개사사무소,35.15464851,129.1145441
1506,수영구,호주공인중개사사무소,35.14115821,129.1063053
1507,수영구,부동산중개법인 주식회사 화창,35.18537903,128.986646
1508,사상구,육일부동산중개인 사무소,35.15123444,128.9975922
1509,사상구,부흥부동산중개사무소,35.18368771,128.9862413
1510,사상구,대지공인중개사 사무소,35.15365212,129.0114726
1511,사상구,반도부동산중개 사무소,35.15431025,128.9973444
1512,사상구,경동리인공인중개사사무소,35.13707152,128.9768335
1513,사상구,우진공인중개사 사무소,35.15753887,128.9839384
1514,사상구,케이대신공인중개사사무소,35.15099632,129.0121531
1515,사상구,교림공인중개사사무소,35.15616198,128.9814413
1516,사상구,더킹부동산공인중개사사무소,35.1683469,128.980578
1517,사상구,강변공인중개사사무소,35.15975775,128.9804309
1518,사상구,큰행운공인중개사사무소,35.12734507,128.9735134
1519,사상구,바른부동산중개,35.16560355,128.9820708
1520,사상구,시티부동산중개,35.18917479,128.9887452
1521,사상구,대상부동산공인중개사사무소,35.16125556,128.9857944
1522,사상구,창대부동산공인중개사사무소,35.12452232,128.96919
1523,사상구,친절공인중개사사무소,35.14959135,128.9735592
1524,사상구,스마트부동산공인중개사사무소,35.17458479,128.9838806
1525,사상구,금호공인중개사사무소,35.17590942,128.9861472
1526,사상구,엘리트부동산공인중개사사무소,35.16976511,128.9835371
1527,사상구,썬샤인공인중개사사무소,35.15975775,128.9804309
1528,사상구,비전공인중개사사무소,35.15365212,129.0114726
1529,사상구,한일부동산공인중개사사무소,35.14869192,129.0160754
1530,사상구,신믿음공인중개사사무소,35.12757818,128.9736698
1531,사상구,엄궁포스코공인중개사사무소,35.14098924,128.9850339
1532,사상구,삼정그린코아공인중개사사무소,35.1673148,128.9789081
1533,사상구,조은공인중개사사무소,35.16515771,128.9825814
1534,사상구,하늘부동산중개사무소,35.17226198,128.9857518
1535,사상구,중흥따봉공인중개사사무소,35.13038861,128.9727926
1536,사상구,이레공인중개사사무소,35.14509355,128.9879915
1537,사상구,(주)삼일로부동산중개,35.17888991,128.9854257
1538,사상구,(주)에이스종합부동산중개법인,35.16145528,128.9856212
1539,사상구,랜드고부동산중개법인서부산센터 주식회사,35.30412932,129.1119968
1540,기장군,미래부동산중개사무소,35.18960178,129.215851
1541,기장군,동부산탑부동산공인중개사사무소,35.23936342,129.2152427
1542,기장군,다온공인중개사사무소,35.27200136,129.157445
1543,기장군,철마조은공인중개사사무소,35.26865439,129.2271657
1544,기장군,펜션상회공인중개사사무소,35.29671944,129.2590115
1545,기장군,기장땅부동산공인중개사사무소,35.266279,129.2223051
1546,기장군,해바라기공인중개사사무소,35.27225801,129.2440913
1547,기장군,가화헬로부동산공인중개사사무소,35.2664074,129.2238676
1548,기장군,우리자이부동산공인중개사사무소,35.24307455,129.2181768
1549,기장군,신한부동산공인중개사사무소,35.32692347,129.1878583
1550,기장군,만나공인중개사사무소,35.29144802,129.1682431
1551,기장군,원탑공인중개사사무소,35.32182119,129.190665
1552,기장군,가화하나로공인중개사사무소,35.31403318,129.2434669
1553,기장군,신세계공인중개사사무소,35.31947503,129.1743653
1554,기장군,금빛공인중개사사무소,35.31947503,129.1743653
1555,기장군,이화부동산공인중개사사무소,35.32845465,129.1796977
1556,기장군,풀리페탑부동산공인중개사사무소,35.26618318,129.226425
1557,기장군,신일광부동산중개,35.24787009,129.2163587
1558,기장군,한신탑부동산공인중개사사무소,35.32243745,129.1728245
1559,기장군,한진공인중개사사무소,35.26865439,129.2271657
1560,기장군,왕부동산공인중개사사무소,35.20441037,129.2069459
1561,기장군,기장미소자이부동산공인중개사사무소,35.32904195,129.1795523
1562,기장군,정관풀리페부동산공인중개사사무소,35.32690038,129.1892878
1563,기장군,뉴가화타운공인중개사사무소,35.3248808,129.2038968
1564,기장군,자이가온부동산공인중개사사무소,35.33325147,129.1628065
1565,기장군,노른자부동산공인중개사사무소,35.26865439,129.2271657
1566,기장군,이강희공인중개사사무소,35.266279,129.2223051
1567,기장군,잘사는부동산공인중개사사무소,35.26757439,129.2296662
1568,기장군,동원퀸공인중개사사무소,35.32221972,129.1748229
1569,기장군,탑스타공인중개사사무소,35.24072384,129.215307
1570,기장군,까치부동산공인중개사사무소,35.26778904,129.2218332
1571,기장군,이지더원부동산공인중개사사무소,35.35276103,129.1358563
1572,기장군,THE제일공인중개사사무소,35.26778904,129.2218332
1573,기장군,삼성부동산공인중개사사무소,35.32847728,129.1653007
1574,기장군,기산공인중개사사무소,35.32372321,129.1768574
1575,기장군,MJ부동산공인중개사사무소,35.32614387,129.1772664
1576,기장군,신동아파밀리에공인중개사사무소,35.31983459,129.2646159
1577,기장군,임랑조은공인중개사사무소,35.23777542,129.2100115
1578,기장군,바른공인중개사사무소,35.31670679,129.2420453
1579,기장군,장안공인중개사사무소,35.27985921,129.2332706
1580,기장군,일번지부동산공인중개사사무소,35.30994831,129.2410071
1581,기장군,월드비전공인중개사사무소,35.32268457,129.1826052
1582,기장군,인젠공인중개사사무소,35.28667175,129.2561845
1583,기장군,용천공인중개사사무소,35.266279,129.2223051
1584,기장군,일광자이탑공인중개사사무소,35.31228524,129.2442758
1585,기장군,랜드닥터공인중개사사무소,35.26903516,129.2260614
1586,기장군,이편한힐스공인중개사사무소,35.26903516,129.2260614
1587,기장군,일광스타공인중개사사무소,35.33580536,129.164361
1588,기장군,정관로얄부동산공인중개사사무소,35.33953009,129.1632045
1589,기장군,이지비전부동산공인중개사사무소,35.2664074,129.2238676
1590,기장군,금샘자이공인중개사사무소,35.26032492,129.222809
1591,기장군,골드타워부동산공인중개사사무소,35.23715997,129.169979
1592,기장군,고촌LH부동산공인중개사사무소,35.24196925,129.2178416
1593,기장군,신용부동산공인중개사사무소,35.28368876,129.1559076
1594,기장군,태강부동산공인중개사사무소,35.23977164,129.2104916
1595,기장군,평화부동산공인중개사사무소,35.30248842,129.2529107
1596,기장군,예율공인중개사사무소,35.32073607,129.1790795
1597,기장군,천지공인중개사사무소,35.3134109,129.2452498
1598,기장군,금손공인중개사사무소,35.32551369,129.1891465
1599,기장군,채움공인중개사사무소,35.2636786,129.2325086
1600,기장군,일광오렌지부동산공인중개사사무소,35.26903516,129.2260614
1601,기장군,일광필부동산공인중개사사무소,35.18770806,129.2123422
1602,기장군,최&강부동산공인중개사사무소,35.34322548,129.252418
1603,기장군,기장동부산부동산중개사무소,35.2664074,129.2238676
1604,기장군,일광자이부동산공인중개사사무소,35.2664074,129.2238676
1605,기장군,일광다모아공인중개사사무소,35.32170101,129.1762561
1606,기장군,신정관면신도시부동산중개,35.31228524,129.2442758
1607,기장군,에이스부동산중개,35.2664074,129.2238676
1608,기장군,일광리치공인중개사사무소,35.20192401,129.2058988
1609,기장군,秀공인중개사사무소,35.20441576,129.2073084
1610,기장군,동부산그린코아공인중개사사무소,35.24591736,129.2169338
1611,기장군,미소자이부동산공인중개사사무소,35.30450045,129.1128046
1612,기장군,송정공인중개사사무소,35.27222709,129.1574042
1613,기장군,동화공인중개사사무소,35.27424162,129.1455842
1614,기장군,신대명공인중개사사무소,35.32634823,129.1886088
1615,기장군,서희스타힐스부동산공인중개사사무소,35.32216634,129.1775276
1616,기장군,정관일등부동산공인중개사사무소,35.32068924,129.1746358
1617,기장군,대동부동산공인중개사사무소,35.26865439,129.2271657
1618,기장군,복덩이부동산공인중개사사무소,35.31852598,129.1811039
1619,기장군,가람공인중개사사무소,35.32847728,129.1653007
1620,기장군,성실부동산공인중개사사무소,35.26428874,129.2327816
1621,기장군,기장해동공인중개사사무소,35.32847728,129.1653007
1622,기장군,한빛공인중개사사무소,35.29548582,129.2588934
1623,기장군,일광급매물부동산중개,35.33953009,129.1632045
1624,기장군,이지청담공인중개사사무소,35.31807133,129.1833518
1625,기장군,알뜰부동산공인중개사사무소,35.32715381,129.1735196
1626,기장군,협성양지부동산공인중개사사무소,35.27973715,129.2319827
1627,기장군,신태양부동산중개사무소,35.19040108,129.2143476
1628,기장군,해일공인중개사사무소,35.31845188,129.1785405
1629,기장군,이룸부동산공인중개사사무소,35.32715381,129.1735196
1630,기장군,협성부동산공인중개사사무소,35.24207738,129.2142615
1631,기장군,만다공인중개사사무소,35.31863033,129.1915859
1632,기장군,동원1차공인중개사사무소,35.26226139,129.2202775
1633,기장군,더한신공인중개사사무소,35.24288433,129.2137901
